db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
sqlite,load_data,__load_data__,3.4835820000153035,0,0,0,0.0,nan,nan,nan,nan,0,5.515,7.5,0.025,0.03,2147483648.0,0.0,0.0,0.0,278000.0
sqlite,warmup,q10_top_sellers_qty,1.7496790000004694,18,18,0,10.287601325726131,16.292300017084926,17.049315047916025,17.105143077205867,20.0,360,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q11_top_categories,1.7496790000004694,18,18,0,10.287601325726131,1.8287000129930675,2.5806749588809907,2.5932549755088985,10.0,180,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q1_user_by_id,1.7496790000004694,19,19,0,10.859134732710917,0.8678999729454517,52.722480008377524,423.5050559695812,1.0,19,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q2_all_users,1.7496790000004694,19,19,0,10.859134732710917,37.25749999284744,43.39728000340982,48.74601607909426,10000.0,190000,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q3_user_by_login,1.7496790000004694,18,18,0,10.287601325726131,1.3049999834038317,1.6522250080015506,1.8586049962323152,1.0,18,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q4_sellers_rating,1.7496790000004694,18,18,0,10.287601325726131,1.1225000489503145,1.5465999778825787,1.640439979964867,100.0,1800,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q5_orders_offset,1.7496790000004694,18,18,0,10.287601325726131,1.0870500700548291,1.4329899160657078,1.479638033779338,50.0,900,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q6_products_by_seller,1.7496790000004694,18,18,0,10.287601325726131,0.7994999759830534,1.02050001733005,1.2652999814599746,1.1666666666666667,21,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q7_products_join_sellers,1.7496790000004694,18,18,0,10.287601325726131,0.797300017438829,1.128559955395758,1.2063519144430757,1.1666666666666667,21,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q8_order_items_join_products,1.7496790000004694,18,18,0,10.287601325726131,0.806650030426681,0.883995008189231,0.9379190229810772,2.7222222222222223,49,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q9_orders_items_products_by_user,1.7496790000004694,18,18,0,10.287601325726131,0.8141500293277204,1.037364959483966,1.1278730153571812,2.2777777777777777,41,65.77,65.77,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q1_user_by_id,1.7911382999736816,1000,1000,0,558.3041800930133,0.7232999778352678,1.1916249932255596,1.432224961463362,1.0,1000,5.28,5.28,0.06,0.06,2147483648.0,0.0,0.0,0.0,0.0
