db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
postgres,load_data,__load_data__,4.011425899923779,0,0,0,0.0,nan,nan,nan,nan,0,42.775,63.15,1.6099999999999999,1.97,2147483648.0,90.0,0.0,0.0,0.0
postgres,warmup,q10_top_sellers_qty,3.905099300085567,18,18,0,4.609357820838408,182.0873499964364,819.0779799770078,1824.8423159529893,20.0,360,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q11_top_categories,3.905099300085567,18,18,0,4.609357820838408,74.52160003595054,320.3148200351277,442.1455240098291,10.0,180,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q1_user_by_id,3.905099300085567,19,19,0,4.86543325532943,16.21800009161234,261.5913099842109,1502.6460219779988,1.0,19,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q2_all_users,3.905099300085567,19,19,0,4.86543325532943,207.97350001521409,737.4376300373096,1348.4788060118447,10000.0,190000,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q3_user_by_login,3.905099300085567,18,18,0,4.609357820838408,17.03079999424517,365.8854600391333,1203.9245319995075,1.0,18,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q4_sellers_rating,3.905099300085567,18,18,0,4.609357820838408,12.617100030183792,282.8571199963316,1183.8019039400365,100.0,1800,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q5_orders_offset,3.905099300085567,18,18,0,4.609357820838408,12.435999989975244,310.8232550555822,1192.199610979294,50.0,900,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q6_products_by_seller,3.905099300085567,18,18,0,4.609357820838408,9.176000021398067,291.30211001611127,1186.310902041148,1.1666666666666667,21,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q7_products_join_sellers,3.905099300085567,18,18,0,4.609357820838408,9.763000009115785,233.71739997528366,851.3437200058236,1.1666666666666667,21,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q8_order_items_join_products,3.905099300085567,18,18,0,4.609357820838408,31.98704996611923,276.9136949791555,1162.4323389376493,2.7222222222222223,49,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,warmup,q9_orders_items_products_by_user,3.905099300085567,18,18,0,4.609357820838408,20.353700034320354,313.4135550761108,1343.6228710773842,2.2777777777777777,41,61.825,102.5,3.785,3.84,2147483648.0,0.0,0.0,0.0,0.0
postgres,benchmark,q10_top_sellers_qty,79.3005105999764,1000,1000,0,12.610259283756712,140.12260001618415,527.749100018991,690.6643469084519,20.0,20000,101.39764705882352,104.51,4.349705882352941,4.74,2147483648.0,0.0,0.0,0.0,7611300.0
postgres,benchmark,q11_top_categories,79.3005105999764,1000,1000,0,12.610259283756712,35.66270001465455,195.32060504425314,281.0970639286097,10.0,10000,101.39764705882352,104.51,4.349705882352941,4.74,2147483648.0,0.0,0.0,0.0,7611300.0
postgres,benchmark,q1_user_by_id,79.3005105999764,1000,1000,0,12.610259283756712,13.71670002117753,80.28212998760863,105.2263510483317,1.0,1000,101.39764705882352,104.51,4.349705882352941,4.74,2147483648.0,0.0,0.0,0.0,7611300.0
