db,phase,metric_mode,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_metric_ms,avg_client_ms,avg_server_ms,avg_redis_exec_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,benchmark,server,q10_top_sellers_qty,64.61382629990112,5,5,0,0.07738281860592508,22924.343800055794,23114.10482004285,23147.61896405369,21901.388300023973,21902.212060033344,21901.388300023973,21739.965841686353,20.0,100,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q11_top_categories,64.61382629990112,5,5,0,0.07738281860592508,15217.276700073853,15798.321700002998,15860.093460008502,14895.395140023902,14895.836799987592,14895.395140023902,14841.526138666086,10.0,50,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q1_user_by_id,64.61382629990112,5,5,0,0.07738281860592508,0.9890000801533461,3.7793399998918167,4.328988012857735,1.6013799933716655,1.6031799605116248,1.6013799933716655,1.594720035791397,1.0,5,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q2_all_users,64.61382629990112,5,5,0,0.07738281860592508,7945.079799974337,8202.304759947583,8220.087991924956,7972.637819987722,7973.072640015744,7972.637819987722,7949.663719860837,10000.0,50000,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q3_user_by_login,64.61382629990112,5,5,0,0.07738281860592508,1.9011000404134393,4.60513993166387,5.134147936478257,2.522679977118969,2.5248799473047256,2.522679977118969,2.513200044631958,1.0,5,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q4_sellers_rating,64.61382629990112,5,5,0,0.07738281860592508,84.90920008625835,118.51114002056418,123.05758803151548,91.33448002394289,91.4071200415492,91.33448002394289,89.95717999059707,100.0,500,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q5_orders_offset,64.61382629990112,5,5,0,0.07738281860592508,304.5116999419406,327.2900599986315,330.77193200588226,296.16705998778343,296.65544000454247,296.16705998778343,291.5011799894273,50.0,250,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q6_products_by_seller,64.61382629990112,5,5,0,0.07738281860592508,2.0311999833211303,2.6411399710923433,2.6909479778259993,2.013139985501766,2.01558000408113,2.013139985501766,2.0020599709823728,1.0,5,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q7_products_join_sellers,64.61382629990112,5,5,0,0.07738281860592508,2.3331999545916915,5.119660054333508,5.580572062171996,2.865440002642572,2.867619995959103,2.865440002642572,2.8553399723023176,1.0,5,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
redis,benchmark,server,q8_order_items_join_products,64.61382629990112,5,5,0,0.07738281860592508,4.287300049327314,9.300839970819652,9.427367965690792,6.0683200135827065,6.070640007965267,6.0683200135827065,6.044960045255721,3.0,15,18.9296,41.5,1.822,1.84,2147483648.0,31750000.0,56800000.0,0.0,16995900.0
