db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
sqlite,warmup,q8_order_items_join_products,1.7220940999686718,18,18,0,10.452390493833905,0.8086999878287315,0.9864649735391139,1.0320929251611233,2.7222222222222223,49,67.86,67.86,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,warmup,q9_orders_items_products_by_user,1.7220940999686718,18,18,0,10.452390493833905,0.7820999599061906,0.9976399946026504,1.0232080309651792,2.2777777777777777,41,67.86,67.86,0.15,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q10_top_sellers_qty,68.29684970004018,1000,1000,0,14.641963785914003,16.254899965133518,17.520259995944798,20.480182945029807,20.0,20000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q11_top_categories,68.29684970004018,1000,1000,0,14.641963785914003,1.8214000156149268,2.340660005575046,2.9073680168949068,10.0,10000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q1_user_by_id,68.29684970004018,1000,1000,0,14.641963785914003,0.7995499181561172,1.233199960552156,1.8080840294715017,1.0,1000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q2_all_users,68.29684970004018,1000,1000,0,14.641963785914003,38.38804998667911,48.472879943437874,56.73434698022902,10000.0,10000000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q3_user_by_login,68.29684970004018,1000,1000,0,14.641963785914003,1.1654000263661146,1.6600899572949854,4.706457015126934,1.0,1000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q4_sellers_rating,68.29684970004018,1000,1000,0,14.641963785914003,1.0272000217810273,1.5342400409281254,2.242708078119904,100.0,100000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q5_orders_offset,68.29684970004018,1000,1000,0,14.641963785914003,1.0844499920494854,1.6041199851315462,2.5482860289048346,50.0,50000,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q6_products_by_seller,68.29684970004018,1000,1000,0,14.641963785914003,0.7917499751783907,1.2475150695536283,1.6550850262865422,1.026,1026,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q7_products_join_sellers,68.29684970004018,1000,1000,0,14.641963785914003,0.790049962233752,1.2103650195058435,1.6110039269551635,1.026,1026,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q8_order_items_join_products,68.29684970004018,1000,1000,0,14.641963785914003,0.7819500169716775,1.2312999460846183,1.5227650688029823,3.029,3029,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q9_orders_items_products_by_user,68.29684970004018,1000,1000,0,14.641963785914003,0.7968999561853707,1.1763549875468013,1.4796689688228064,3.035,3035,69.49499999999999,73.68,0.14533333333333334,0.15,2147483648.0,0.0,0.0,0.0,0.0
