db,phase,metric_mode,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_metric_ms,avg_client_ms,avg_server_ms,avg_redis_exec_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,warmup,server,q10_top_sellers_qty,22.054469599970616,2,2,0,0.09068456581711058,21905.286300054286,21971.36934006703,21977.243388068164,21905.286300054286,21906.4068000298,21905.286300054286,21748.047699627932,20.0,40,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q11_top_categories,22.054469599970616,2,2,0,0.09068456581711058,15734.549499989953,15742.195360007463,15742.87499200902,15734.549499989953,15734.978099935688,15734.549499989953,15680.999145377427,10.0,20,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q1_user_by_id,22.054469599970616,2,2,0,0.09068456581711058,3.63804999506101,5.6911750172730535,5.873675019247457,3.63804999506101,3.64030001219362,3.63804999506101,3.6276999744586647,1.0,2,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q2_all_users,22.054469599970616,2,2,0,0.09068456581711058,8869.031300011557,8900.501149968477,8903.298469964648,8869.031300011557,8869.42275002366,8869.031300011557,8847.564647730906,10000.0,20000,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q3_user_by_login,22.054469599970616,2,2,0,0.09068456581711058,5.18345000455156,7.411354995565489,7.609390994766727,5.18345000455156,5.1860500243492424,5.18345000455156,5.1727500394918025,1.0,2,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q4_sellers_rating,22.054469599970616,2,2,0,0.09068456581711058,193.1345000048168,202.66505001927726,203.51221002056263,193.1345000048168,193.2052499614656,193.1345000048168,191.8094998691231,100.0,200,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q5_orders_offset,22.054469599970616,2,2,0,0.09068456581711058,488.7121499632485,496.8851849611383,497.6116769609507,488.7121499632485,489.12084999028593,488.7121499632485,484.38119963975623,50.0,100,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q6_products_by_seller,22.054469599970616,2,2,0,0.09068456581711058,6.591200071852654,9.400820039445534,9.650564036564901,6.591200071852654,6.593199912458658,6.591200071852654,6.579750042874366,1.0,2,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q7_products_join_sellers,22.054469599970616,2,2,0,0.09068456581711058,9.870100009720773,14.540650002891198,14.955810002284124,9.870100009720773,9.87264997093007,9.870100009720773,9.857500030193478,1.0,2,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,warmup,server,q8_order_items_join_products,22.054469599970616,2,2,0,0.09068456581711058,14.707449998240918,15.461784979561344,15.528836977900937,14.707449998240918,14.709850016515702,14.707449998240918,14.686099893879145,2.0,4,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
