phase,metric_mode,request_index,query_name,sql,client_time_ms,server_time_ms,redis_exec_ms,rows_returned,ok,error
benchmark,server,2,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,5.064400029368699,5.062500014901161,5.054799956269562,1,True,
benchmark,server,3,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,4.611800075508654,4.609800060279667,4.601299995556474,2,True,
benchmark,server,0,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,3.96909995470196,3.9607000071555376,3.951899940147996,1,True,
benchmark,server,1,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",7.1746999165043235,7.172300014644861,7.15920003131032,1,True,
benchmark,server,0,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",7.235400029458106,7.2330000111833215,7.222399930469692,1,True,
benchmark,server,4,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",2.0097000524401665,2.0079000387340784,2.001299988478422,0,True,
benchmark,server,2,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",6.659100065007806,6.656600045971572,6.645399960689247,1,True,
benchmark,server,3,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",7.116199936717749,7.097599911503494,7.086200057528913,2,True,
benchmark,server,0,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",6.777700036764145,6.775100016966462,6.760799908079207,1,True,
benchmark,server,1,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",9.933399967849255,9.931299951858819,9.912500041536987,3,True,
