db,phase,metric_mode,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_metric_ms,avg_client_ms,avg_server_ms,avg_redis_exec_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,warmup,redis.exec,q9_orders_items_products_by_user,21.976119000115432,2,2,0,0.0910078799623125,12.191500049084425,22.000420140102506,22.872324148193,12.191500049084425,12.214699992910028,12.212499976158142,12.191500049084425,2.0,4,21.673333333333332,33.83,1.8044444444444447,1.82,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,benchmark,redis.exec,q10_top_sellers_qty,89.74849250004627,10,10,0,0.11142248433860708,32431.799943675287,33111.17206531344,33314.50769085204,31037.06484718714,31203.03930999944,31201.91383997444,31037.06484718714,20.0,200,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q11_top_categories,89.74849250004627,10,10,0,0.11142248433860708,21614.88680104958,22167.850508529227,22172.344493155833,21289.428568608128,21346.279690007214,21345.752659998834,21289.428568608128,10.0,100,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q1_user_by_id,89.74849250004627,10,10,0,0.11142248433860708,1.7634499818086624,4.858910012990231,6.699302028864623,2.20757998758927,2.219049970153719,2.215199964120984,2.20757998758927,1.0,10,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q2_all_users,89.74849250004627,10,10,0,0.11142248433860708,11073.668804659974,11812.561156979064,12006.235829797806,11221.266131591983,11246.55949001899,11246.057470026426,11221.266131591983,10000.0,100000,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q3_user_by_login,89.74849250004627,10,10,0,0.11142248433860708,2.6347500388510525,5.6750700285192535,7.375494026346132,3.044030023738742,3.0582300387322903,3.054370020981878,3.044030023738742,1.0,10,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q4_sellers_rating,89.74849250004627,10,10,0,0.11142248433860708,124.72570012323558,214.01827562367538,228.19741575745866,144.59959040395916,146.085429971572,145.97258996218443,144.59959040395916,100.0,1000,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q5_orders_offset,89.74849250004627,10,10,0,0.11142248433860708,368.1669501820579,834.5274098741351,1047.7842818491627,451.92714016884565,457.09353000856936,456.59668998559937,451.92714016884565,50.0,500,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q6_products_by_seller,89.74849250004627,10,10,0,0.11142248433860708,2.841400040779263,12.24747002124786,13.88957403600216,4.329219995997846,4.342300002463162,4.340049996972084,4.329219995997846,0.9,9,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q7_products_join_sellers,89.74849250004627,10,10,0,0.11142248433860708,3.605850040912628,12.744719989132125,16.45934402709827,5.026260006707162,5.039840005338192,5.037239985540509,5.026260006707162,0.9,9,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q8_order_items_join_products,89.74849250004627,10,10,0,0.11142248433860708,8.510799903888255,56.38443003408602,83.43792608939113,16.650409961584955,16.687229997478426,16.683260025456548,16.650409961584955,3.1,31,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
redis,benchmark,redis.exec,q9_orders_items_products_by_user,89.74849250004627,10,10,0,0.11142248433860708,6.633999990299344,71.3607000769115,103.39782019378619,18.88225998263806,18.917269993107766,18.914319982286543,18.88225998263806,2.3,23,29.918571428571433,44.72,1.8097142857142858,1.82,2147483648.0,64600000.0,115000000.0,0.0,16995900.0
