phase,metric_mode,request_index,query_name,sql,client_time_ms,server_time_ms,redis_exec_ms,rows_returned,ok,error
warmup,client,0,q1_user_by_id,SELECT * FROM Users WHERE idUser = ?;,4.129000008106232,4.125599982216954,4.114200011827052,1,True,
warmup,client,2,q3_user_by_login,SELECT * FROM Users WHERE Login = ?;,5.536700016818941,5.53379999473691,5.519399885088205,1,True,
warmup,client,5,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,5.984199931845069,5.982099915854633,5.971199949271977,1,True,
warmup,client,6,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",3.3048000186681747,3.301899996586144,3.2862999942153692,1,True,
warmup,client,7,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",3.436800092458725,3.4168000565841794,3.402399946935475,1,True,
warmup,client,8,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",12.775500072166324,12.772100046277046,12.72219989914447,4,True,
warmup,client,3,q4_sellers_rating,SELECT * FROM Sellers WHERE Rating >= 4 LIMIT 100;,127.71630007773638,127.64469999819994,126.31889875046909,100,True,
warmup,client,4,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,374.50089992489666,374.0933999652043,369.6743998443708,50,True,
warmup,client,1,q2_all_users,SELECT * FROM Users;,8271.623100037687,8271.248399978504,8248.988393810578,10000,True,
warmup,client,10,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",14429.921299917623,14429.540099925362,14373.070001369342,10,True,
warmup,client,9,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",20104.019900085405,20103.106700000353,19929.703388013877,20,True,
benchmark,client,0,q1_user_by_id,SELECT * FROM Users WHERE idUser = ?;,4.346000030636787,4.343500011600554,4.33530006557703,1,True,
benchmark,client,2,q3_user_by_login,SELECT * FROM Users WHERE Login = ?;,6.3535000663250685,6.35020004119724,6.338399951346219,1,True,
benchmark,client,5,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,6.391400005668402,6.3893001060932875,6.377400015480816,1,True,
benchmark,client,6,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",3.6340999649837613,3.63129994366318,3.6167000653222203,1,True,
benchmark,client,7,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",2.736099995672703,2.73349997587502,2.719499869272113,1,True,
